Codigo region;Region;Codigo provincia;Provincia;Codigo comuna;Comuna;Sexo;Anos de escolaridad promedio;Anos de escolaridad promedio para la poblacion de 18 anos o mas
16;Ñuble;163;Punilla;16305;San Nicolás;Hombre;8,7;9,9
16;Ñuble;163;Punilla;16305;San Nicolás;Mujer;9,1;10,3
8;Biobío;81;Concepción;8101;Concepción;Total Comuna;11,9;13,5
8;Biobío;81;Concepción;8101;Concepción;Hombre;11,8;13,5
8;Biobío;81;Concepción;8101;Concepción;Mujer;11,9;13,4
8;Biobío;81;Concepción;8102;Coronel;Total Comuna;9,9;11,7
8;Biobío;81;Concepción;8102;Coronel;Hombre;9,8;11,8
8;Biobío;81;Concepción;8102;Coronel;Mujer;9,9;11,6
8;Biobío;81;Concepción;8103;Chiguayante;Total Comuna;11,1;12,8
8;Biobío;81;Concepción;8103;Chiguayante;Hombre;11,0;13,0
8;Biobío;81;Concepción;8103;Chiguayante;Mujer;11,1;12,7
8;Biobío;81;Concepción;8104;Florida;Total Comuna;9,2;10,4
8;Biobío;81;Concepción;8104;Florida;Hombre;9,0;10,2
8;Biobío;81;Concepción;8104;Florida;Mujer;9,3;10,5
8;Biobío;81;Concepción;8105;Hualqui;Total Comuna;9,4;10,9
8;Biobío;81;Concepción;8105;Hualqui;Hombre;9,2;10,8
8;Biobío;81;Concepción;8105;Hualqui;Mujer;9,5;11,0
8;Biobío;81;Concepción;8106;Lota;Total Comuna;9,4;10,8
8;Biobío;81;Concepción;8106;Lota;Hombre;9,5;11,0
8;Biobío;81;Concepción;8106;Lota;Mujer;9,3;10,6
8;Biobío;81;Concepción;8107;Penco;Total Comuna;10,1;11,7
8;Biobío;81;Concepción;8107;Penco;Hombre;10,1;11,8
8;Biobío;81;Concepción;8107;Penco;Mujer;10,2;11,7
8;Biobío;81;Concepción;8108;San Pedro de La paz;Total Comuna;10,9;13,1
8;Biobío;81;Concepción;8108;San Pedro de La paz;Hombre;10,8;13,2
8;Biobío;81;Concepción;8108;San Pedro de La paz;Mujer;11,0;13,0
8;Biobío;81;Concepción;8109;Santa Juana;Total Comuna;9,0;10,3
8;Biobío;81;Concepción;8109;Santa Juana;Hombre;8,7;10,1
8;Biobío;81;Concepción;8109;Santa Juana;Mujer;9,2;10,4
8;Biobío;81;Concepción;8110;Talcahuano;Total Comuna;10,8;12,5
8;Biobío;81;Concepción;8110;Talcahuano;Hombre;10,8;12,7
8;Biobío;81;Concepción;8110;Talcahuano;Mujer;10,8;12,3
8;Biobío;81;Concepción;8111;Tomé;Total Comuna;10,1;11,6
8;Biobío;81;Concepción;8111;Tomé;Hombre;10,0;11,6
8;Biobío;81;Concepción;8111;Tomé;Mujer;10,2;11,6
8;Biobío;81;Concepción;8112;Hualpén;Total Comuna;10,8;12,4
8;Biobío;81;Concepción;8112;Hualpén;Hombre;10,8;12,5
8;Biobío;81;Concepción;8112;Hualpén;Mujer;10,9;12,3
8;Biobío;82;Arauco;8201;Lebu;Total Comuna;9,0;10,4
8;Biobío;82;Arauco;8201;Lebu;Hombre;8,8;10,3
8;Biobío;82;Arauco;8201;Lebu;Mujer;9,3;10,6
8;Biobío;82;Arauco;8202;Arauco;Total Comuna;9,4;10,9
8;Biobío;82;Arauco;8202;Arauco;Hombre;9,2;10,8
8;Biobío;82;Arauco;8202;Arauco;Mujer;9,5;11,0
8;Biobío;82;Arauco;8203;Cañete;Total Comuna;8,8;10,3
8;Biobío;82;Arauco;8203;Cañete;Hombre;8,7;10,2
8;Biobío;82;Arauco;8203;Cañete;Mujer;9,0;10,4
8;Biobío;82;Arauco;8204;Contulmo;Total Comuna;8,7;9,9
8;Biobío;82;Arauco;8204;Contulmo;Hombre;8,5;9,7
8;Biobío;82;Arauco;8204;Contulmo;Mujer;9,0;10,1
8;Biobío;82;Arauco;8205;Curanilahue;Total Comuna;9,2;10,7
8;Biobío;82;Arauco;8205;Curanilahue;Hombre;9,0;10,6
8;Biobío;82;Arauco;8205;Curanilahue;Mujer;9,3;10,7
8;Biobío;82;Arauco;8206;Los Álamos;Total Comuna;8,7;10,2
8;Biobío;82;Arauco;8206;Los Álamos;Hombre;8,6;10,0
8;Biobío;82;Arauco;8206;Los Álamos;Mujer;8,9;10,3
8;Biobío;82;Arauco;8207;Tirúa;Total Comuna;8,2;9,5
8;Biobío;82;Arauco;8207;Tirúa;Hombre;7,9;9,3
8;Biobío;82;Arauco;8207;Tirúa;Mujer;8,4;9,8
8;Biobío;83;Biobío;8301;Los Ángeles;Total Comuna;9,9;11,7
8;Biobío;83;Biobío;8301;Los Ángeles;Hombre;9,8;11,7
8;Biobío;83;Biobío;8301;Los Ángeles;Mujer;10,1;11,8
8;Biobío;83;Biobío;8302;Antuco;Total Comuna;9,3;10,5
8;Biobío;83;Biobío;8302;Antuco;Hombre;9,2;10,4
8;Biobío;83;Biobío;8302;Antuco;Mujer;9,5;10,6
8;Biobío;83;Biobío;8303;Cabrero;Total Comuna;9,2;10,6
8;Biobío;83;Biobío;8303;Cabrero;Hombre;9,1;10,5
8;Biobío;83;Biobío;8303;Cabrero;Mujer;9,3;10,6
8;Biobío;83;Biobío;8304;Laja;Total Comuna;9,3;10,7
8;Biobío;83;Biobío;8304;Laja;Hombre;9,2;10,7
8;Biobío;83;Biobío;8304;Laja;Mujer;9,4;10,7
8;Biobío;83;Biobío;8305;Mulchén;Total Comuna;8,8;10,1
8;Biobío;83;Biobío;8305;Mulchén;Hombre;8,6;10,0
8;Biobío;83;Biobío;8305;Mulchén;Mujer;9,0;10,2
8;Biobío;83;Biobío;8306;Nacimiento;Total Comuna;9,3;10,8
8;Biobío;83;Biobío;8306;Nacimiento;Hombre;9,2;10,8
8;Biobío;83;Biobío;8306;Nacimiento;Mujer;9,3;10,7
8;Biobío;83;Biobío;8307;Negrete;Total Comuna;8,7;10,0
8;Biobío;83;Biobío;8307;Negrete;Hombre;8,6;9,8
8;Biobío;83;Biobío;8307;Negrete;Mujer;8,8;10,1
8;Biobío;83;Biobío;8308;Quilaco;Total Comuna;8,7;9,8
8;Biobío;83;Biobío;8308;Quilaco;Hombre;8,5;9,6
8;Biobío;83;Biobío;8308;Quilaco;Mujer;8,8;10,0
8;Biobío;83;Biobío;8309;Quilleco;Total Comuna;8,8;9,9
8;Biobío;83;Biobío;8309;Quilleco;Hombre;8,6;9,8
8;Biobío;83;Biobío;8309;Quilleco;Mujer;9,0;10,1
8;Biobío;83;Biobío;8310;San Rosendo;Total Comuna;9,6;10,8
8;Biobío;83;Biobío;8310;San Rosendo;Hombre;9,6;10,8
8;Biobío;83;Biobío;8310;San Rosendo;Mujer;9,7;10,8
8;Biobío;83;Biobío;8311;Santa Bárbara;Total Comuna;8,9;10,3
8;Biobío;83;Biobío;8311;Santa Bárbara;Hombre;8,7;10,1
8;Biobío;83;Biobío;8311;Santa Bárbara;Mujer;9,1;10,4
8;Biobío;83;Biobío;8312;Tucapel;Total Comuna;9,3;10,6
8;Biobío;83;Biobío;8312;Tucapel;Hombre;9,1;10,5
8;Biobío;83;Biobío;8312;Tucapel;Mujer;9,4;10,7
8;Biobío;83;Biobío;8313;Yumbel;Total Comuna;9,2;10,3
8;Biobío;83;Biobío;8313;Yumbel;Hombre;9,0;10,3
8;Biobío;83;Biobío;8313;Yumbel;Mujer;9,3;10,4
8;Biobío;83;Biobío;8314;Alto Biobío;Total Comuna;7,2;8,4
8;Biobío;83;Biobío;8314;Alto Biobío;Hombre;7,2;8,4
8;Biobío;83;Biobío;8314;Alto Biobío;Mujer;7,2;8,5
9;La Araucanía;91;Cautín;9101;Temuco;Total Comuna;11,0;12,9
9;La Araucanía;91;Cautín;9101;Temuco;Hombre;10,9;12,9
9;La Araucanía;91;Cautín;9101;Temuco;Mujer;11,1;12,9
9;La Araucanía;91;Cautín;9102;Carahue;Total Comuna;8,4;9,6
9;La Araucanía;91;Cautín;9102;Carahue;Hombre;8,2;9,4
9;La Araucanía;91;Cautín;9102;Carahue;Mujer;8,6;9,8
9;La Araucanía;91;Cautín;9103;Cunco;Total Comuna;9,1;10,3
9;La Araucanía;91;Cautín;9103;Cunco;Hombre;9,0;10,2
9;La Araucanía;91;Cautín;9103;Cunco;Mujer;9,2;10,5
9;La Araucanía;91;Cautín;9104;Curarrehue;Total Comuna;8,4;9,7
9;La Araucanía;91;Cautín;9104;Curarrehue;Hombre;8,2;9,5
9;La Araucanía;91;Cautín;9104;Curarrehue;Mujer;8,5;9,8
9;La Araucanía;91;Cautín;9105;Freire;Total Comuna;8,8;10,0
9;La Araucanía;91;Cautín;9105;Freire;Hombre;8,7;10,0
9;La Araucanía;91;Cautín;9105;Freire;Mujer;8,9;10,0
9;La Araucanía;91;Cautín;9106;Galvarino;Total Comuna;8,0;9,2
9;La Araucanía;91;Cautín;9106;Galvarino;Hombre;8,0;9,2
9;La Araucanía;91;Cautín;9106;Galvarino;Mujer;8,1;9,2
9;La Araucanía;91;Cautín;9107;Gorbea;Total Comuna;9,2;10,4
9;La Araucanía;91;Cautín;9107;Gorbea;Hombre;9,1;10,3
9;La Araucanía;91;Cautín;9107;Gorbea;Mujer;9,4;10,5
9;La Araucanía;91;Cautín;9108;Lautaro;Total Comuna;9,3;11,0
9;La Araucanía;91;Cautín;9108;Lautaro;Hombre;9,2;10,9
9;La Araucanía;91;Cautín;9108;Lautaro;Mujer;9,5;11,0
9;La Araucanía;91;Cautín;9109;Loncoche;Total Comuna;9,1;10,4
9;La Araucanía;91;Cautín;9109;Loncoche;Hombre;9,0;10,4
9;La Araucanía;91;Cautín;9109;Loncoche;Mujer;9,2;10,4
9;La Araucanía;91;Cautín;9110;Melipeuco;Total Comuna;8,9;10,2
9;La Araucanía;91;Cautín;9110;Melipeuco;Hombre;8,7;10,1
9;La Araucanía;91;Cautín;9110;Melipeuco;Mujer;9,1;10,4
9;La Araucanía;91;Cautín;9111;Nueva Imperial;Total Comuna;8,9;10,3
9;La Araucanía;91;Cautín;9111;Nueva Imperial;Hombre;8,8;10,1
9;La Araucanía;91;Cautín;9111;Nueva Imperial;Mujer;9,1;10,5
9;La Araucanía;91;Cautín;9112;Padre Las Casas;Total Comuna;9,3;11,0
9;La Araucanía;91;Cautín;9112;Padre Las Casas;Hombre;9,2;11,0
9;La Araucanía;91;Cautín;9112;Padre Las Casas;Mujer;9,4;11,0
9;La Araucanía;91;Cautín;9113;Perquenco;Total Comuna;8,8;10,2
9;La Araucanía;91;Cautín;9113;Perquenco;Hombre;8,7;10,1
9;La Araucanía;91;Cautín;9113;Perquenco;Mujer;8,9;10,2
9;La Araucanía;91;Cautín;9114;Pitrufquén;Total Comuna;9,5;11,0
9;La Araucanía;91;Cautín;9114;Pitrufquén;Hombre;9,3;10,8
9;La Araucanía;91;Cautín;9114;Pitrufquén;Mujer;9,7;11,1
9;La Araucanía;91;Cautín;9115;Pucón;Total Comuna;10,2;12,1
9;La Araucanía;91;Cautín;9115;Pucón;Hombre;10,1;12,0
9;La Araucanía;91;Cautín;9115;Pucón;Mujer;10,3;12,1
9;La Araucanía;91;Cautín;9116;Saavedra;Total Comuna;8,1;9,2
9;La Araucanía;91;Cautín;9116;Saavedra;Hombre;8,0;9,1
9;La Araucanía;91;Cautín;9116;Saavedra;Mujer;8,2;9,3
9;La Araucanía;91;Cautín;9117;Teodoro Schmidt;Total Comuna;8,3;9,4
9;La Araucanía;91;Cautín;9117;Teodoro Schmidt;Hombre;8,2;9,3
9;La Araucanía;91;Cautín;9117;Teodoro Schmidt;Mujer;8,4;9,5
9;La Araucanía;91;Cautín;9118;Toltén;Total Comuna;8,6;9,7
9;La Araucanía;91;Cautín;9118;Toltén;Hombre;8,4;9,5
9;La Araucanía;91;Cautín;9118;Toltén;Mujer;8,7;9,8
9;La Araucanía;91;Cautín;9119;Vilcún;Total Comuna;9,2;10,7
9;La Araucanía;91;Cautín;9119;Vilcún;Hombre;9,0;10,6
9;La Araucanía;91;Cautín;9119;Vilcún;Mujer;9,3;10,8
9;La Araucanía;91;Cautín;9120;Villarrica;Total Comuna;9,9;11,7
9;La Araucanía;91;Cautín;9120;Villarrica;Hombre;9,7;11,6
9;La Araucanía;91;Cautín;9120;Villarrica;Mujer;10,0;11,8
9;La Araucanía;91;Cautín;9121;Cholchol;Total Comuna;8,3;9,7
9;La Araucanía;91;Cautín;9121;Cholchol;Hombre;8,2;9,6
9;La Araucanía;91;Cautín;9121;Cholchol;Mujer;8,5;9,9
9;La Araucanía;92;Malleco;9201;Angol;Total Comuna;9,6;11,2
9;La Araucanía;92;Malleco;9201;Angol;Hombre;9,3;11,0
9;La Araucanía;92;Malleco;9201;Angol;Mujer;9,8;11,3
9;La Araucanía;92;Malleco;9202;Collipulli;Total Comuna;8,6;9,9
9;La Araucanía;92;Malleco;9202;Collipulli;Hombre;8,5;9,8
9;La Araucanía;92;Malleco;9202;Collipulli;Mujer;8,7;10,0
9;La Araucanía;92;Malleco;9203;Curacautín;Total Comuna;9,3;10,6
9;La Araucanía;92;Malleco;9203;Curacautín;Hombre;9,1;10,5
9;La Araucanía;92;Malleco;9203;Curacautín;Mujer;9,4;10,7
9;La Araucanía;92;Malleco;9204;Ercilla;Total Comuna;8,2;9,5
9;La Araucanía;92;Malleco;9204;Ercilla;Hombre;8,1;9,5
9;La Araucanía;92;Malleco;9204;Ercilla;Mujer;8,2;9,5
9;La Araucanía;92;Malleco;9205;Lonquimay;Total Comuna;8,2;9,6
9;La Araucanía;92;Malleco;9205;Lonquimay;Hombre;8,2;9,6
9;La Araucanía;92;Malleco;9205;Lonquimay;Mujer;8,3;9,6
9;La Araucanía;92;Malleco;9206;Los Sauces;Total Comuna;8,2;9,3
9;La Araucanía;92;Malleco;9206;Los Sauces;Hombre;7,9;9,1
9;La Araucanía;92;Malleco;9206;Los Sauces;Mujer;8,4;9,6
9;La Araucanía;92;Malleco;9207;Lumaco;Total Comuna;7,7;8,6
9;La Araucanía;92;Malleco;9207;Lumaco;Hombre;7,5;8,6
9;La Araucanía;92;Malleco;9207;Lumaco;Mujer;7,8;8,7
9;La Araucanía;92;Malleco;9208;Purén;Total Comuna;8,5;9,7
9;La Araucanía;92;Malleco;9208;Purén;Hombre;8,3;9,5
9;La Araucanía;92;Malleco;9208;Purén;Mujer;8,7;9,9
9;La Araucanía;92;Malleco;9209;Renaico;Total Comuna;8,7;10,1
9;La Araucanía;92;Malleco;9209;Renaico;Hombre;8,5;9,9
9;La Araucanía;92;Malleco;9209;Renaico;Mujer;8,9;10,3
9;La Araucanía;92;Malleco;9210;Traiguén;Total Comuna;8,8;10,2
9;La Araucanía;92;Malleco;9210;Traiguén;Hombre;8,6;10,0
9;La Araucanía;92;Malleco;9210;Traiguén;Mujer;9,0;10,3
9;La Araucanía;92;Malleco;9211;Victoria;Total Comuna;9,4;10,9
9;La Araucanía;92;Malleco;9211;Victoria;Hombre;9,3;10,9
9;La Araucanía;92;Malleco;9211;Victoria;Mujer;9,5;11,0
14;Los Ríos;141;Valdivia;14101;Valdivia;Total Comuna;11,0;12,7
14;Los Ríos;141;Valdivia;14101;Valdivia;Hombre;10,9;12,7
14;Los Ríos;141;Valdivia;14101;Valdivia;Mujer;11,1;12,7
14;Los Ríos;141;Valdivia;14102;Corral;Total Comuna;9,0;10,1
14;Los Ríos;141;Valdivia;14102;Corral;Hombre;9,0;10,0
14;Los Ríos;141;Valdivia;14102;Corral;Mujer;9,1;10,2
14;Los Ríos;141;Valdivia;14103;Lanco;Total Comuna;9,3;10,7
14;Los Ríos;141;Valdivia;14103;Lanco;Hombre;9,2;10,7
14;Los Ríos;141;Valdivia;14103;Lanco;Mujer;9,4;10,8
14;Los Ríos;141;Valdivia;14104;Los Lagos;Total Comuna;8,9;10,3
14;Los Ríos;141;Valdivia;14104;Los Lagos;Hombre;8,9;10,3
14;Los Ríos;141;Valdivia;14104;Los Lagos;Mujer;9,0;10,3
14;Los Ríos;141;Valdivia;14105;Máfil;Total Comuna;9,3;10,7
14;Los Ríos;141;Valdivia;14105;Máfil;Hombre;9,2;10,7
14;Los Ríos;141;Valdivia;14105;Máfil;Mujer;9,4;10,8
14;Los Ríos;141;Valdivia;14106;Mariquina;Total Comuna;9,0;10,6
14;Los Ríos;141;Valdivia;14106;Mariquina;Hombre;8,9;10,5
14;Los Ríos;141;Valdivia;14106;Mariquina;Mujer;9,1;10,7
14;Los Ríos;141;Valdivia;14107;Paillaco;Total Comuna;9,0;10,3
14;Los Ríos;141;Valdivia;14107;Paillaco;Hombre;8,9;10,2
14;Los Ríos;141;Valdivia;14107;Paillaco;Mujer;9,2;10,4
14;Los Ríos;141;Valdivia;14108;Panguipulli;Total Comuna;8,8;10,2
14;Los Ríos;141;Valdivia;14108;Panguipulli;Hombre;8,7;10,2
14;Los Ríos;141;Valdivia;14108;Panguipulli;Mujer;8,9;10,2
14;Los Ríos;142;Ranco;14201;La Unión;Total Comuna;9,5;10,9
14;Los Ríos;142;Ranco;14201;La Unión;Hombre;9,4;10,8
14;Los Ríos;142;Ranco;14201;La Unión;Mujer;9,6;11,0
14;Los Ríos;142;Ranco;14202;Futrono;Total Comuna;8,7;10,1
14;Los Ríos;142;Ranco;14202;Futrono;Hombre;8,6;10,1
14;Los Ríos;142;Ranco;14202;Futrono;Mujer;8,9;10,2
14;Los Ríos;142;Ranco;14203;Lago Ranco;Total Comuna;8,5;9,8
14;Los Ríos;142;Ranco;14203;Lago Ranco;Hombre;8,5;9,7
14;Los Ríos;142;Ranco;14203;Lago Ranco;Mujer;8,6;9,9
14;Los Ríos;142;Ranco;14204;Río Bueno;Total Comuna;9,1;10,4
14;Los Ríos;142;Ranco;14204;Río Bueno;Hombre;9,0;10,3
14;Los Ríos;142;Ranco;14204;Río Bueno;Mujer;9,3;10,5
10;Los Lagos;101;Llanquihue;10101;Puerto Montt;Total Comuna;10,3;12,1
10;Los Lagos;101;Llanquihue;10101;Puerto Montt;Hombre;10,2;12,1
10;Los Lagos;101;Llanquihue;10101;Puerto Montt;Mujer;10,3;12,1
10;Los Lagos;101;Llanquihue;10102;Calbuco;Total Comuna;8,7;10,0
10;Los Lagos;101;Llanquihue;10102;Calbuco;Hombre;8,6;9,9
10;Los Lagos;101;Llanquihue;10102;Calbuco;Mujer;8,8;10,0
10;Los Lagos;101;Llanquihue;10103;Cochamó;Total Comuna;8,8;9,9
10;Los Lagos;101;Llanquihue;10103;Cochamó;Hombre;8,6;9,6
10;Los Lagos;101;Llanquihue;10103;Cochamó;Mujer;9,2;10,1
10;Los Lagos;101;Llanquihue;10104;Fresia;Total Comuna;8,5;9,6
10;Los Lagos;101;Llanquihue;10104;Fresia;Hombre;8,4;9,5
10;Los Lagos;101;Llanquihue;10104;Fresia;Mujer;8,7;9,7
10;Los Lagos;101;Llanquihue;10105;Frutillar;Total Comuna;9,5;11,1
10;Los Lagos;101;Llanquihue;10105;Frutillar;Hombre;9,4;11,1
10;Los Lagos;101;Llanquihue;10105;Frutillar;Mujer;9,6;11,1
10;Los Lagos;101;Llanquihue;10106;Los Muermos;Total Comuna;8,5;9,5
10;Los Lagos;101;Llanquihue;10106;Los Muermos;Hombre;8,3;9,4
10;Los Lagos;101;Llanquihue;10106;Los Muermos;Mujer;8,6;9,7
10;Los Lagos;101;Llanquihue;10107;Llanquihue;Total Comuna;9,6;11,0
10;Los Lagos;101;Llanquihue;10107;Llanquihue;Hombre;9,5;11,0
10;Los Lagos;101;Llanquihue;10107;Llanquihue;Mujer;9,6;11,0
10;Los Lagos;101;Llanquihue;10108;Maullín;Total Comuna;8,7;9,7
10;Los Lagos;101;Llanquihue;10108;Maullín;Hombre;8,5;9,6
10;Los Lagos;101;Llanquihue;10108;Maullín;Mujer;8,8;9,8
10;Los Lagos;101;Llanquihue;10109;Puerto Varas;Total Comuna;10,8;13,0
10;Los Lagos;101;Llanquihue;10109;Puerto Varas;Hombre;10,7;13,0
10;Los Lagos;101;Llanquihue;10109;Puerto Varas;Mujer;10,8;12,9
10;Los Lagos;102;Chiloé;10201;Castro;Total Comuna;10,0;11,6
10;Los Lagos;102;Chiloé;10201;Castro;Hombre;9,9;11,6
10;Los Lagos;102;Chiloé;10201;Castro;Mujer;10,0;11,5
10;Los Lagos;102;Chiloé;10202;Ancud;Total Comuna;9,5;10,9
10;Los Lagos;102;Chiloé;10202;Ancud;Hombre;9,3;10,7
10;Los Lagos;102;Chiloé;10202;Ancud;Mujer;9,7;11,0
10;Los Lagos;102;Chiloé;10203;Chonchi;Total Comuna;9,1;10,4
10;Los Lagos;102;Chiloé;10203;Chonchi;Hombre;9,1;10,4
10;Los Lagos;102;Chiloé;10203;Chonchi;Mujer;9,1;10,4
10;Los Lagos;102;Chiloé;10204;Curaco de Vélez;Total Comuna;9,0;10,1
10;Los Lagos;102;Chiloé;10204;Curaco de Vélez;Hombre;8,9;10,2
10;Los Lagos;102;Chiloé;10204;Curaco de Vélez;Mujer;9,1;10,1
10;Los Lagos;102;Chiloé;10205;Dalcahue;Total Comuna;8,9;10,3
10;Los Lagos;102;Chiloé;10205;Dalcahue;Hombre;8,8;10,2
10;Los Lagos;102;Chiloé;10205;Dalcahue;Mujer;9,0;10,3
10;Los Lagos;102;Chiloé;10206;Puqueldón;Total Comuna;8,6;9,6
10;Los Lagos;102;Chiloé;10206;Puqueldón;Hombre;8,8;9,9
10;Los Lagos;102;Chiloé;10206;Puqueldón;Mujer;8,4;9,3
10;Los Lagos;102;Chiloé;10207;Queilén;Total Comuna;8,5;9,5
10;Los Lagos;102;Chiloé;10207;Queilén;Hombre;8,4;9,5
10;Los Lagos;102;Chiloé;10207;Queilén;Mujer;8,5;9,6
10;Los Lagos;102;Chiloé;10208;Quellón;Total Comuna;8,7;10,2
10;Los Lagos;102;Chiloé;10208;Quellón;Hombre;8,6;10,1
10;Los Lagos;102;Chiloé;10208;Quellón;Mujer;8,8;10,3
10;Los Lagos;102;Chiloé;10209;Quemchi;Total Comuna;8,6;9,5
10;Los Lagos;102;Chiloé;10209;Quemchi;Hombre;8,5;9,4
10;Los Lagos;102;Chiloé;10209;Quemchi;Mujer;8,6;9,6
10;Los Lagos;102;Chiloé;10210;Quinchao;Total Comuna;8,9;9,9
10;Los Lagos;102;Chiloé;10210;Quinchao;Hombre;8,9;9,9
10;Los Lagos;102;Chiloé;10210;Quinchao;Mujer;8,8;9,8
10;Los Lagos;103;Osorno;10301;Osorno;Total Comuna;10,2;11,8
10;Los Lagos;103;Osorno;10301;Osorno;Hombre;10,1;11,9
10;Los Lagos;103;Osorno;10301;Osorno;Mujer;10,3;11,8
10;Los Lagos;103;Osorno;10302;Puerto Octay;Total Comuna;8,9;10,1
10;Los Lagos;103;Osorno;10302;Puerto Octay;Hombre;8,8;10,0
10;Los Lagos;103;Osorno;10302;Puerto Octay;Mujer;8,9;10,2
10;Los Lagos;103;Osorno;10303;Purranque;Total Comuna;9,0;10,2
10;Los Lagos;103;Osorno;10303;Purranque;Hombre;8,8;10,2
10;Los Lagos;103;Osorno;10303;Purranque;Mujer;9,1;10,3
10;Los Lagos;103;Osorno;10304;Puyehue;Total Comuna;8,9;10,2
10;Los Lagos;103;Osorno;10304;Puyehue;Hombre;8,9;10,1
10;Los Lagos;103;Osorno;10304;Puyehue;Mujer;9,0;10,3
10;Los Lagos;103;Osorno;10305;Río Negro;Total Comuna;9,1;10,3
10;Los Lagos;103;Osorno;10305;Río Negro;Hombre;9,0;10,3
10;Los Lagos;103;Osorno;10305;Río Negro;Mujer;9,1;10,3
10;Los Lagos;103;Osorno;10306;San Juan de la Costa;Total Comuna;7,9;8,6
10;Los Lagos;103;Osorno;10306;San Juan de la Costa;Hombre;7,8;8,5
10;Los Lagos;103;Osorno;10306;San Juan de la Costa;Mujer;7,9;8,7
10;Los Lagos;103;Osorno;10307;San Pablo;Total Comuna;9,0;10,1
10;Los Lagos;103;Osorno;10307;San Pablo;Hombre;8,8;10,0
10;Los Lagos;103;Osorno;10307;San Pablo;Mujer;9,1;10,3
10;Los Lagos;104;Palena;10401;Chaitén;Total Comuna;9,1;10,4
10;Los Lagos;104;Palena;10401;Chaitén;Hombre;8,9;10,3
10;Los Lagos;104;Palena;10401;Chaitén;Mujer;9,3;10,6
10;Los Lagos;104;Palena;10402;Futaleufú;Total Comuna;9,8;11,6
10;Los Lagos;104;Palena;10402;Futaleufú;Hombre;9,5;11,3
10;Los Lagos;104;Palena;10402;Futaleufú;Mujer;10,2;11,9
10;Los Lagos;104;Palena;10403;Hualaihué;Total Comuna;8,7;10,0
10;Los Lagos;104;Palena;10403;Hualaihué;Hombre;8,5;9,8
10;Los Lagos;104;Palena;10403;Hualaihué;Mujer;9,0;10,3
10;Los Lagos;104;Palena;10404;Palena;Total Comuna;9,3;10,5
10;Los Lagos;104;Palena;10404;Palena;Hombre;8,9;10,1
10;Los Lagos;104;Palena;10404;Palena;Mujer;9,6;10,9
11;Aysén del General Carlos Ibáñez del Campo;111;Coyhaique;11101;Coyhaique;Total Comuna;10,2;12,1
11;Aysén del General Carlos Ibáñez del Campo;111;Coyhaique;11101;Coyhaique;Hombre;10,0;12,0
11;Aysén del General Carlos Ibáñez del Campo;111;Coyhaique;11101;Coyhaique;Mujer;10,3;12,1
11;Aysén del General Carlos Ibáñez del Campo;111;Coyhaique;11102;Lago Verde;Total Comuna;8,8;9,6
11;Aysén del General Carlos Ibáñez del Campo;111;Coyhaique;11102;Lago Verde;Hombre;8,6;9,3
11;Aysén del General Carlos Ibáñez del Campo;111;Coyhaique;11102;Lago Verde;Mujer;9,1;9,9
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11201;Aysén;Total Comuna;9,6;11,2
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11201;Aysén;Hombre;9,4;11,1
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11201;Aysén;Mujer;9,7;11,4
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11202;Cisnes;Total Comuna;9,5;11,0
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11202;Cisnes;Hombre;9,2;10,7
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11202;Cisnes;Mujer;9,7;11,2
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11203;Guaitecas;Total Comuna;9,0;10,4
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11203;Guaitecas;Hombre;8,9;10,2
11;Aysén del General Carlos Ibáñez del Campo;112;Aysén;11203;Guaitecas;Mujer;9,2;10,6
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11301;Cochrane;Total Comuna;9,5;11,3
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11301;Cochrane;Hombre;9,3;11,0
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11301;Cochrane;Mujer;9,8;11,5
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11302;O'Higgins;Total Comuna;9,6;11,5
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11302;O'Higgins;Hombre;9,3;11,0
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11302;O'Higgins;Mujer;10,0;12,2
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11303;Tortel;Total Comuna;9,5;11,5
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11303;Tortel;Hombre;9,2;11,1
11;Aysén del General Carlos Ibáñez del Campo;113;Capitán Prat;11303;Tortel;Mujer;9,8;11,9
11;Aysén del General Carlos Ibáñez del Campo;114;General Carrera;11401;Chile Chico;Total Comuna;9,5;11,0
11;Aysén del General Carlos Ibáñez del Campo;114;General Carrera;11401;Chile Chico;Hombre;9,3;10,8
11;Aysén del General Carlos Ibáñez del Campo;114;General Carrera;11401;Chile Chico;Mujer;9,7;11,2
